,Datetime1,DAYTON_MW,Datetime
5211,12:00:00 AM,21.333,8/9/2022
5212,12:00:00 AM,21.883,8/9/2022
5213,12:00:00 AM,22.4,8/9/2022
5214,12:00:00 AM,22.25,8/9/2022
5215,12:00:00 AM,22,8/9/2022
5216,12:00:00 AM,21.9,8/9/2022
5217,12:00:00 AM,22.45,8/9/2022
5218,12:00:00 AM,23.05,8/9/2022
5219,12:00:00 AM,23.42,8/9/2022
5220,12:00:00 AM,23.714,8/9/2022
5221,12:00:00 AM,23.92,8/9/2022
5222,12:00:00 AM,24,8/9/2022
5223,12:00:00 AM,24,8/9/2022
5224,12:00:00 AM,24.083,8/9/2022
5225,12:00:00 AM,24.1,8/9/2022
5226,12:00:00 AM,24.16,8/9/2022
5227,12:00:00 AM,24.257,8/9/2022
5228,12:00:00 AM,24.44,8/9/2022
5229,12:00:00 AM,24.583,8/9/2022
5230,12:00:00 AM,24.833,8/9/2022
5231,12:00:00 AM,24.9,8/9/2022
5232,12:00:00 AM,25,8/10/2022
5233,12:00:00 AM,25.1,8/10/2022
5234,12:00:00 AM,25.2,8/10/2022
5235,12:00:00 AM,25.186,8/10/2022
5236,12:00:00 AM,25.05,8/10/2022
5237,12:00:00 AM,24.867,8/10/2022
5238,12:00:00 AM,24.7,8/10/2022
5239,12:00:00 AM,24.54,8/10/2022
5240,12:00:00 AM,24.443,8/10/2022
5241,12:00:00 AM,24.317,8/10/2022
5242,12:00:00 AM,24.167,8/10/2022
5243,12:00:00 AM,24.083,8/10/2022
5244,12:00:00 AM,24,8/10/2022
5245,12:00:00 AM,23.925,8/10/2022
5246,12:00:00 AM,23.9,8/10/2022
5247,12:00:00 AM,23.933,8/10/2022
5248,12:00:00 AM,23.85,8/10/2022
5249,12:00:00 AM,22.72,8/10/2022
5250,12:00:00 AM,22.117,8/10/2022
5251,12:00:00 AM,21.757,8/10/2022
5252,12:00:00 AM,21.8,8/10/2022
5253,12:00:00 AM,22.28,8/10/2022
5254,12:00:00 AM,22.3,8/10/2022
5255,12:00:00 AM,22.433,8/10/2022
5256,12:00:00 AM,22.82,8/11/2022
5257,12:00:00 AM,23.6,8/11/2022
5258,12:00:00 AM,23.183,8/11/2022
5259,12:00:00 AM,22.817,8/11/2022
5260,12:00:00 AM,22.6,8/11/2022
5261,12:00:00 AM,22.9,8/11/2022
5262,12:00:00 AM,22.517,8/11/2022
5263,12:00:00 AM,22.12,8/11/2022
5264,12:00:00 AM,21.95,8/11/2022
5265,12:00:00 AM,22.35,8/11/2022
5266,12:00:00 AM,22.8,8/11/2022
5267,12:00:00 AM,23.083,8/11/2022
5268,12:00:00 AM,23.22,8/11/2022
5269,12:00:00 AM,23.3,8/11/2022
5270,12:00:00 AM,23.383,8/11/2022
5271,12:00:00 AM,23.4,8/11/2022
5272,12:00:00 AM,23.48,8/11/2022
5273,12:00:00 AM,23.567,8/11/2022
5274,12:00:00 AM,23.883,8/11/2022
5275,12:00:00 AM,24.35,8/11/2022
5276,12:00:00 AM,24.85,8/11/2022
5277,12:00:00 AM,22.04,8/11/2022
5278,12:00:00 AM,11.786,8/11/2022
5279,12:00:00 AM,19.75,8/11/2022
5280,12:00:00 AM,24.533,8/12/2022
5281,12:00:00 AM,25.68,8/12/2022
5282,12:00:00 AM,26.133,8/12/2022
5283,12:00:00 AM,26.1,8/12/2022
5284,12:00:00 AM,26.04,8/12/2022
5285,12:00:00 AM,25.817,8/12/2022
5286,12:00:00 AM,25.583,8/12/2022
5287,12:00:00 AM,25.4,8/12/2022
5288,12:00:00 AM,25.167,8/12/2022
5289,12:00:00 AM,24.96,8/12/2022
5290,12:00:00 AM,24.833,8/12/2022
5291,12:00:00 AM,24.7,8/12/2022
5292,12:00:00 AM,24.56,8/12/2022
5293,12:00:00 AM,24.433,8/12/2022
5294,12:00:00 AM,24.317,8/12/2022
5295,12:00:00 AM,24.3,8/12/2022
5296,12:00:00 AM,24.214,8/12/2022
5297,12:00:00 AM,23.32,8/12/2022
5298,12:00:00 AM,22.683,8/12/2022
5299,12:00:00 AM,22.42,8/12/2022
5300,12:00:00 AM,22.629,8/12/2022
5301,12:00:00 AM,22.983,8/12/2022
5302,12:00:00 AM,22.95,8/12/2022
5303,12:00:00 AM,23.08,8/12/2022
5304,12:00:00 AM,23.233,8/13/2022
5305,12:00:00 AM,23.367,8/13/2022
5306,12:00:00 AM,23.18,8/13/2022
5307,12:00:00 AM,22.917,8/13/2022
5308,12:00:00 AM,22.6,8/13/2022
5309,12:00:00 AM,22.917,8/13/2022
5310,12:00:00 AM,22.32,8/13/2022
5311,12:00:00 AM,21.717,8/13/2022
5312,12:00:00 AM,21.567,8/13/2022
5313,12:00:00 AM,22.233,8/13/2022
5314,12:00:00 AM,22.8,8/13/2022
5315,12:00:00 AM,23.183,8/13/2022
5316,12:00:00 AM,23.4,8/13/2022
5317,12:00:00 AM,23.54,8/13/2022
5318,12:00:00 AM,23.6,8/13/2022
5319,12:00:00 AM,23.6,8/13/2022
5320,12:00:00 AM,23.617,8/13/2022
5321,12:00:00 AM,23.72,8/13/2022
5322,12:00:00 AM,23.9,8/13/2022
5323,12:00:00 AM,24.083,8/13/2022
5324,12:00:00 AM,24.325,8/13/2022
5325,12:00:00 AM,24.54,8/13/2022
5326,12:00:00 AM,24.78,8/13/2022
5327,12:00:00 AM,24.9,8/13/2022
5328,12:00:00 AM,24.9,8/14/2022
5329,12:00:00 AM,24.9,8/14/2022
5330,12:00:00 AM,24.96,8/14/2022
5331,12:00:00 AM,24.933,8/14/2022
5332,12:00:00 AM,24.817,8/14/2022
5333,12:00:00 AM,24.64,8/14/2022
5334,12:00:00 AM,24.45,8/14/2022
5335,12:00:00 AM,24.3,8/14/2022
5336,12:00:00 AM,24.167,8/14/2022
5337,12:00:00 AM,24.04,8/14/2022
5338,12:00:00 AM,23.933,8/14/2022
5339,12:00:00 AM,23.8,8/14/2022
5340,12:00:00 AM,23.7,8/14/2022
5341,12:00:00 AM,23.633,8/14/2022
5342,12:00:00 AM,23.467,8/14/2022
5343,12:00:00 AM,23.2,8/14/2022
5344,12:00:00 AM,23.15,8/14/2022
5345,12:00:00 AM,22.6,8/14/2022
5346,12:00:00 AM,22.083,8/14/2022
5347,12:00:00 AM,21.867,8/14/2022
5348,12:00:00 AM,22.1,8/14/2022
5349,12:00:00 AM,22.15,8/14/2022
5350,12:00:00 AM,22.1,8/14/2022
5351,12:00:00 AM,22.1,8/14/2022
5352,12:00:00 AM,22.217,8/15/2022
5353,12:00:00 AM,22.42,8/15/2022
5354,12:00:00 AM,22.3,8/15/2022
5355,12:00:00 AM,22.133,8/15/2022
5356,12:00:00 AM,22.033,8/15/2022
5357,12:00:00 AM,22.3,8/15/2022
5358,12:00:00 AM,22.067,8/15/2022
5359,12:00:00 AM,21.96,8/15/2022
5360,12:00:00 AM,21.95,8/15/2022
5361,12:00:00 AM,22.533,8/15/2022
5362,12:00:00 AM,22.9,8/15/2022
5363,12:00:00 AM,23.167,8/15/2022
5364,12:00:00 AM,23.317,8/15/2022
5365,12:00:00 AM,23.4,8/15/2022
5366,12:00:00 AM,23.4,8/15/2022
5367,12:00:00 AM,23.5,8/15/2022
5368,12:00:00 AM,23.417,8/15/2022
5369,12:00:00 AM,22.66,8/15/2022
5370,12:00:00 AM,22.529,8/15/2022
5371,12:00:00 AM,22.7,8/15/2022
5372,12:00:00 AM,22.98,8/15/2022
5373,12:00:00 AM,23.483,8/15/2022
5374,12:00:00 AM,23.571,8/15/2022
5375,12:00:00 AM,23.6,8/15/2022
5376,12:00:00 AM,23.8,8/16/2022
5377,12:00:00 AM,23.717,8/16/2022
5378,12:00:00 AM,23.52,8/16/2022
5379,12:00:00 AM,23.4,8/16/2022
5380,12:00:00 AM,23.18,8/16/2022
5381,12:00:00 AM,23.3,8/16/2022
5382,12:00:00 AM,23.083,8/16/2022
5383,12:00:00 AM,22.733,8/16/2022
5384,12:00:00 AM,22.6,8/16/2022
5385,12:00:00 AM,22.883,8/16/2022
5386,12:00:00 AM,23.229,8/16/2022
5387,12:00:00 AM,23.417,8/16/2022
5388,12:00:00 AM,23.5,8/16/2022
5389,12:00:00 AM,23.567,8/16/2022
5390,12:00:00 AM,23.6,8/16/2022
5391,12:00:00 AM,23.62,8/16/2022
5392,12:00:00 AM,23.483,8/16/2022
5393,12:00:00 AM,22.888,8/16/2022
5394,12:00:00 AM,22.925,8/16/2022
5395,12:00:00 AM,23.214,8/16/2022
5396,12:00:00 AM,23.683,8/16/2022
5397,12:00:00 AM,24,8/16/2022
5398,12:00:00 AM,24.083,8/16/2022
5399,12:00:00 AM,24.2,8/16/2022
5400,12:00:00 AM,24.575,8/17/2022
5401,12:00:00 AM,24.8,8/17/2022
5402,12:00:00 AM,24.686,8/17/2022
5403,12:00:00 AM,24.483,8/17/2022
5404,12:00:00 AM,24.283,8/17/2022
5405,12:00:00 AM,24.15,8/17/2022
5406,12:00:00 AM,23.8,8/17/2022
5407,12:00:00 AM,23.5,8/17/2022
5408,12:00:00 AM,23.35,8/17/2022
5409,12:00:00 AM,23.68,8/17/2022
5410,12:00:00 AM,24.033,8/17/2022
5411,12:00:00 AM,24.24,8/17/2022
5412,12:00:00 AM,24.383,8/17/2022
5413,12:00:00 AM,24.417,8/17/2022
5414,12:00:00 AM,24.48,8/17/2022
5415,12:00:00 AM,24.35,8/17/2022
5416,12:00:00 AM,24.05,8/17/2022
5417,12:00:00 AM,23.629,8/17/2022
5418,12:00:00 AM,23.6,8/17/2022
5419,12:00:00 AM,23.74,8/17/2022
5420,12:00:00 AM,24.24,8/17/2022
5421,12:00:00 AM,24.54,8/17/2022
5422,12:00:00 AM,24.683,8/17/2022
5423,12:00:00 AM,24.92,8/17/2022
5424,12:00:00 AM,25.54,8/18/2022
5425,12:00:00 AM,23.12,8/18/2022
5426,12:00:00 AM,23.917,8/18/2022
5427,12:00:00 AM,24.033,8/18/2022
5428,12:00:00 AM,23.94,8/18/2022
5429,12:00:00 AM,24.125,8/18/2022
5430,12:00:00 AM,24.083,8/18/2022
5431,12:00:00 AM,23.633,8/18/2022
5432,12:00:00 AM,23.414,8/18/2022
5433,12:00:00 AM,23.76,8/18/2022
5434,12:00:00 AM,24,8/18/2022
5435,12:00:00 AM,24.15,8/18/2022
5436,12:00:00 AM,24.267,8/18/2022
5437,12:00:00 AM,24.38,8/18/2022
5438,12:00:00 AM,24.417,8/18/2022
5439,12:00:00 AM,24.5,8/18/2022
5440,12:00:00 AM,24.5,8/18/2022
5441,12:00:00 AM,24.617,8/18/2022
5442,12:00:00 AM,24.967,8/18/2022
5443,12:00:00 AM,25.367,8/18/2022
5444,12:00:00 AM,25.9,8/18/2022
5445,12:00:00 AM,26.317,8/18/2022
5446,12:00:00 AM,26.75,8/18/2022
5447,12:00:00 AM,27.257,8/18/2022
5448,12:00:00 AM,27.567,8/19/2022
5449,12:00:00 AM,27.6,8/19/2022
5450,12:00:00 AM,27.4,8/19/2022
5451,12:00:00 AM,27.2,8/19/2022
5452,12:00:00 AM,26.867,8/19/2022
5453,12:00:00 AM,26.48,8/19/2022
5454,12:00:00 AM,26.133,8/19/2022
5455,12:00:00 AM,25.75,8/19/2022
5456,12:00:00 AM,25.48,8/19/2022
5457,12:00:00 AM,25.217,8/19/2022
5458,12:00:00 AM,25.05,8/19/2022
5459,12:00:00 AM,24.9,8/19/2022
5460,12:00:00 AM,24.8,8/19/2022
5461,12:00:00 AM,24.717,8/19/2022
5462,12:00:00 AM,24.583,8/19/2022
5463,12:00:00 AM,24.5,8/19/2022
5464,12:00:00 AM,24.233,8/19/2022
5465,12:00:00 AM,23.46,8/19/2022
5466,12:00:00 AM,23.417,8/19/2022
5467,12:00:00 AM,23.65,8/19/2022
5468,12:00:00 AM,24.033,8/19/2022
5469,12:00:00 AM,24.62,8/19/2022
5470,12:00:00 AM,24.933,8/19/2022
5471,12:00:00 AM,25.08,8/19/2022
5472,12:00:00 AM,24.867,8/20/2022
5473,12:00:00 AM,24.633,8/20/2022
5474,12:00:00 AM,24.5,8/20/2022
5475,12:00:00 AM,24.46,8/20/2022
5476,12:00:00 AM,24.2,8/20/2022
5477,12:00:00 AM,24.2,8/20/2022
5478,12:00:00 AM,23.867,8/20/2022
5479,12:00:00 AM,23.583,8/20/2022
5480,12:00:00 AM,23.52,8/20/2022
5481,12:00:00 AM,23.8,8/20/2022
5482,12:00:00 AM,24.057,8/20/2022
5483,12:00:00 AM,24.2,8/20/2022
5484,12:00:00 AM,24.28,8/20/2022
5485,12:00:00 AM,24.267,8/20/2022
5486,12:00:00 AM,24.2,8/20/2022
5487,12:00:00 AM,24.16,8/20/2022
5488,12:00:00 AM,23.6,8/20/2022
5489,12:00:00 AM,23.32,8/20/2022
5490,12:00:00 AM,23.343,8/20/2022
5491,12:00:00 AM,23.433,8/20/2022
5492,12:00:00 AM,23.683,8/20/2022
5493,12:00:00 AM,23.957,8/20/2022
5494,12:00:00 AM,23.886,8/20/2022
5495,12:00:00 AM,23.729,8/20/2022
5496,12:00:00 AM,20.022,8/21/2022
5497,12:00:00 AM,9.94,8/21/2022
5498,12:00:00 AM,11.825,8/21/2022
5499,12:00:00 AM,20.017,8/21/2022
5500,12:00:00 AM,21.283,8/21/2022
5501,12:00:00 AM,21.95,8/21/2022
5502,12:00:00 AM,21.767,8/21/2022
5503,12:00:00 AM,21.52,8/21/2022
5504,12:00:00 AM,21.413,8/21/2022
5505,12:00:00 AM,22.086,8/21/2022
5506,12:00:00 AM,22.667,8/21/2022
5507,12:00:00 AM,22.96,8/21/2022
5508,12:00:00 AM,23.18,8/21/2022
5509,12:00:00 AM,23.343,8/21/2022
5510,12:00:00 AM,23.4,8/21/2022
5511,12:00:00 AM,23.475,8/21/2022
5512,12:00:00 AM,23.425,8/21/2022
5513,12:00:00 AM,22.533,8/21/2022
5514,12:00:00 AM,21.967,8/21/2022
5515,12:00:00 AM,21.8,8/21/2022
5516,12:00:00 AM,21.8,8/21/2022
5517,12:00:00 AM,22.15,8/21/2022
5518,12:00:00 AM,22.4,8/21/2022
5519,12:00:00 AM,22.5,8/21/2022
5520,12:00:00 AM,22.583,8/22/2022
5521,12:00:00 AM,22.54,8/22/2022
5522,12:00:00 AM,22.183,8/22/2022
5523,12:00:00 AM,21.933,8/22/2022
5524,12:00:00 AM,21.74,8/22/2022
5525,12:00:00 AM,21.917,8/22/2022
5526,12:00:00 AM,21.75,8/22/2022
5527,12:00:00 AM,21.6,8/22/2022
5528,12:00:00 AM,21.7,8/22/2022
5529,12:00:00 AM,22.417,8/22/2022
5530,12:00:00 AM,22.917,8/22/2022
5531,12:00:00 AM,23.329,8/22/2022
5532,12:00:00 AM,23.617,8/22/2022
5533,12:00:00 AM,23.82,8/22/2022
5534,12:00:00 AM,24,8/22/2022
5535,12:00:00 AM,24.117,8/22/2022
5536,12:00:00 AM,23.68,8/22/2022
5537,12:00:00 AM,22.967,8/22/2022
5538,12:00:00 AM,22.84,8/22/2022
5539,12:00:00 AM,23.15,8/22/2022
5540,12:00:00 AM,23.783,8/22/2022
5541,12:00:00 AM,24.44,8/22/2022
5542,12:00:00 AM,24.617,8/22/2022
5543,12:00:00 AM,25.117,8/22/2022
5544,12:00:00 AM,25.3,8/23/2022
5545,12:00:00 AM,25.4,8/23/2022
5546,12:00:00 AM,25.28,8/23/2022
5547,12:00:00 AM,25.167,8/23/2022
5548,12:00:00 AM,24.933,8/23/2022
5549,12:00:00 AM,25,8/23/2022
5550,12:00:00 AM,24.6,8/23/2022
5551,12:00:00 AM,24.417,8/23/2022
5552,12:00:00 AM,24.3,8/23/2022
5553,12:00:00 AM,24.52,8/23/2022
5554,12:00:00 AM,24.783,8/23/2022
5555,12:00:00 AM,24.933,8/23/2022
5556,12:00:00 AM,25,8/23/2022
5557,12:00:00 AM,25,8/23/2022
5558,12:00:00 AM,25.017,8/23/2022
5559,12:00:00 AM,25.05,8/23/2022
5560,12:00:00 AM,24.75,8/23/2022
5561,12:00:00 AM,24.2,8/23/2022
5562,12:00:00 AM,24.22,8/23/2022
5563,12:00:00 AM,24.6,8/23/2022
5564,12:00:00 AM,24.9,8/23/2022
5565,12:00:00 AM,25.417,8/23/2022
5566,12:00:00 AM,25.633,8/23/2022
5567,12:00:00 AM,25.84,8/23/2022
5568,12:00:00 AM,26.133,8/24/2022
5569,12:00:00 AM,26.65,8/24/2022
5570,12:00:00 AM,26.567,8/24/2022
5571,12:00:00 AM,26.34,8/24/2022
5572,12:00:00 AM,25.917,8/24/2022
5573,12:00:00 AM,25.65,8/24/2022
5574,12:00:00 AM,25.24,8/24/2022
5575,12:00:00 AM,25,8/24/2022
5576,12:00:00 AM,24.814,8/24/2022
5577,12:00:00 AM,24.88,8/24/2022
5578,12:00:00 AM,25.067,8/24/2022
5579,12:00:00 AM,25.1,8/24/2022
5580,12:00:00 AM,25.05,8/24/2022
5581,12:00:00 AM,24.983,8/24/2022
5582,12:00:00 AM,24.86,8/24/2022
5583,12:00:00 AM,24.75,8/24/2022
5584,12:00:00 AM,24.7,8/24/2022
5585,12:00:00 AM,24.333,8/24/2022
5586,12:00:00 AM,24.167,8/24/2022
5587,12:00:00 AM,24.417,8/24/2022
5588,12:00:00 AM,24.74,8/24/2022
5589,12:00:00 AM,25.233,8/24/2022
5590,12:00:00 AM,25.35,8/24/2022
5591,12:00:00 AM,25.7,8/24/2022
5592,12:00:00 AM,25.943,8/25/2022
5593,12:00:00 AM,26.317,8/25/2022
5594,12:00:00 AM,26.417,8/25/2022
5595,12:00:00 AM,26.06,8/25/2022
5596,12:00:00 AM,25.617,8/25/2022
5597,12:00:00 AM,25.45,8/25/2022
5598,12:00:00 AM,25.117,8/25/2022
5599,12:00:00 AM,24.886,8/25/2022
5600,12:00:00 AM,24.64,8/25/2022
5601,12:00:00 AM,24.733,8/25/2022
5602,12:00:00 AM,24.85,8/25/2022
5603,12:00:00 AM,24.9,8/25/2022
5604,12:00:00 AM,24.9,8/25/2022
5605,12:00:00 AM,24.883,8/25/2022
5606,12:00:00 AM,24.75,8/25/2022
5607,12:00:00 AM,24.633,8/25/2022
5608,12:00:00 AM,24.6,8/25/2022
5609,12:00:00 AM,24.817,8/25/2022
5610,12:00:00 AM,25.25,8/25/2022
5611,12:00:00 AM,25.84,8/25/2022
5612,12:00:00 AM,26.45,8/25/2022
5613,12:00:00 AM,26.914,8/25/2022
5614,12:00:00 AM,27.42,8/25/2022
5615,12:00:00 AM,27.95,8/25/2022
5616,12:00:00 AM,28.55,8/26/2022
5617,12:00:00 AM,28.933,8/26/2022
5618,12:00:00 AM,28.98,8/26/2022
5619,12:00:00 AM,28.8,8/26/2022
5620,12:00:00 AM,28.35,8/26/2022
5621,12:00:00 AM,28,8/26/2022
5622,12:00:00 AM,27.6,8/26/2022
5623,12:00:00 AM,27.18,8/26/2022
5624,12:00:00 AM,26.8,8/26/2022
5625,12:00:00 AM,26.433,8/26/2022
5626,12:00:00 AM,26.12,8/26/2022
5627,12:00:00 AM,25.817,8/26/2022
5628,12:00:00 AM,25.529,8/26/2022
5629,12:00:00 AM,25.314,8/26/2022
5630,12:00:00 AM,25.05,8/26/2022
5631,12:00:00 AM,24.92,8/26/2022
5632,12:00:00 AM,24.9,8/26/2022
5633,12:00:00 AM,24.467,8/26/2022
5634,12:00:00 AM,24.62,8/26/2022
5635,12:00:00 AM,25.05,8/26/2022
5636,12:00:00 AM,25.667,8/26/2022
5637,12:00:00 AM,26.217,8/26/2022
5638,12:00:00 AM,26.62,8/26/2022
5639,12:00:00 AM,26.85,8/26/2022
5640,12:00:00 AM,27.017,8/27/2022
5641,12:00:00 AM,26.96,8/27/2022
5642,12:00:00 AM,26.733,8/27/2022
5643,12:00:00 AM,26.52,8/27/2022
5644,12:00:00 AM,26.15,8/27/2022
5645,12:00:00 AM,25.867,8/27/2022
5646,12:00:00 AM,25.5,8/27/2022
5647,12:00:00 AM,25.233,8/27/2022
5648,12:00:00 AM,25.08,8/27/2022
5649,12:00:00 AM,25.017,8/27/2022
5650,12:00:00 AM,25.1,8/27/2022
5651,12:00:00 AM,25.1,8/27/2022
5652,12:00:00 AM,25.1,8/27/2022
5653,12:00:00 AM,25.029,8/27/2022
5654,12:00:00 AM,25,8/27/2022
5655,12:00:00 AM,24.98,8/27/2022
5656,12:00:00 AM,24.817,8/27/2022
5657,12:00:00 AM,24.4,8/27/2022
5658,12:00:00 AM,24.54,8/27/2022
5659,12:00:00 AM,24.967,8/27/2022
5660,12:00:00 AM,25.617,8/27/2022
5661,12:00:00 AM,26.34,8/27/2022
5662,12:00:00 AM,26.717,8/27/2022
5663,12:00:00 AM,27.125,8/27/2022
5664,12:00:00 AM,27.38,8/28/2022
5665,12:00:00 AM,27.783,8/28/2022
5666,12:00:00 AM,27.65,8/28/2022
5667,12:00:00 AM,27.38,8/28/2022
5668,12:00:00 AM,27.071,8/28/2022
5669,12:00:00 AM,26.46,8/28/2022
5670,12:00:00 AM,25.683,8/28/2022
5671,12:00:00 AM,25.62,8/28/2022
5672,12:00:00 AM,25.483,8/28/2022
5673,12:00:00 AM,25.533,8/28/2022
5674,12:00:00 AM,25.783,8/28/2022
5675,12:00:00 AM,25.986,8/28/2022
5676,12:00:00 AM,26.1,8/28/2022
5677,12:00:00 AM,26.183,8/28/2022
5678,12:00:00 AM,26.2,8/28/2022
5679,12:00:00 AM,26.28,8/28/2022
5680,12:00:00 AM,26.283,8/28/2022
5681,12:00:00 AM,25.84,8/28/2022
5682,12:00:00 AM,25.743,8/28/2022
5683,12:00:00 AM,26.033,8/28/2022
5684,12:00:00 AM,26.533,8/28/2022
5685,12:00:00 AM,27.333,8/28/2022
5686,12:00:00 AM,27.633,8/28/2022
5687,12:00:00 AM,28.3,8/28/2022
5688,12:00:00 AM,28.129,8/29/2022
5689,12:00:00 AM,27.767,8/29/2022
5690,12:00:00 AM,27.48,8/29/2022
5691,12:00:00 AM,27.233,8/29/2022
5692,12:00:00 AM,27,8/29/2022
5693,12:00:00 AM,26.783,8/29/2022
5694,12:00:00 AM,26.5,8/29/2022
5695,12:00:00 AM,26.24,8/29/2022
5696,12:00:00 AM,26.033,8/29/2022
5697,12:00:00 AM,26.017,8/29/2022
5698,12:00:00 AM,26.15,8/29/2022
5699,12:00:00 AM,26.2,8/29/2022
5700,12:00:00 AM,26.25,8/29/2022
5701,12:00:00 AM,26.267,8/29/2022
5702,12:00:00 AM,26.2,8/29/2022
5703,12:00:00 AM,26.2,8/29/2022
5704,12:00:00 AM,26.117,8/29/2022
5705,12:00:00 AM,25.76,8/29/2022
5706,12:00:00 AM,25.757,8/29/2022
5707,12:00:00 AM,26.1,8/29/2022
5708,12:00:00 AM,26.683,8/29/2022
5709,12:00:00 AM,27.7,8/29/2022
5710,12:00:00 AM,28.25,8/29/2022
5711,12:00:00 AM,28.9,8/29/2022
5712,12:00:00 AM,29.367,8/30/2022
5713,12:00:00 AM,29.817,8/30/2022
5714,12:00:00 AM,30.033,8/30/2022
5715,12:00:00 AM,29.58,8/30/2022
5716,12:00:00 AM,28.917,8/30/2022
5717,12:00:00 AM,28.467,8/30/2022
5718,12:00:00 AM,27.967,8/30/2022
5719,12:00:00 AM,27.583,8/30/2022
5720,12:00:00 AM,27.12,8/30/2022
5721,12:00:00 AM,26.9,8/30/2022
5722,12:00:00 AM,26.767,8/30/2022
5723,12:00:00 AM,26.7,8/30/2022
5724,12:00:00 AM,26.667,8/30/2022
5725,12:00:00 AM,26.6,8/30/2022
5726,12:00:00 AM,26.467,8/30/2022
5727,12:00:00 AM,26.329,8/30/2022
5728,12:00:00 AM,26.117,8/30/2022
5729,12:00:00 AM,25.7,8/30/2022
5730,12:00:00 AM,25.733,8/30/2022
5731,12:00:00 AM,26.1,8/30/2022
5732,12:00:00 AM,26.62,8/30/2022
5733,12:00:00 AM,27.283,8/30/2022
5734,12:00:00 AM,27.98,8/30/2022
5735,12:00:00 AM,28.483,8/30/2022
5736,12:00:00 AM,28.85,8/31/2022
5737,12:00:00 AM,29.35,8/31/2022
5738,12:00:00 AM,29.2,8/31/2022
5739,12:00:00 AM,28.64,8/31/2022
5740,12:00:00 AM,27.867,8/31/2022
5741,12:00:00 AM,27.48,8/31/2022
5742,12:00:00 AM,27.171,8/31/2022
5743,12:00:00 AM,26.783,8/31/2022
5744,12:00:00 AM,26.45,8/31/2022
5745,12:00:00 AM,26.367,8/31/2022
5746,12:00:00 AM,26.467,8/31/2022
5747,12:00:00 AM,26.4,8/31/2022
5748,12:00:00 AM,26.383,8/31/2022
5749,12:00:00 AM,26.28,8/31/2022
5750,12:00:00 AM,26.167,8/31/2022
5751,12:00:00 AM,26.083,8/31/2022
5752,12:00:00 AM,26.083,8/31/2022
5753,12:00:00 AM,25.767,8/31/2022
5754,12:00:00 AM,25.667,8/31/2022
5755,12:00:00 AM,25.92,8/31/2022
5756,12:00:00 AM,26.6,8/31/2022
5757,12:00:00 AM,27.514,8/31/2022
5758,12:00:00 AM,28.02,8/31/2022
5759,12:00:00 AM,28.383,8/31/2022
5760,12:00:00 AM,28.967,9/1/2022
5761,12:00:00 AM,29.433,9/1/2022
5762,12:00:00 AM,29.433,9/1/2022
5763,12:00:00 AM,29.3,9/1/2022
5764,12:00:00 AM,28.9,9/1/2022
5765,12:00:00 AM,28.643,9/1/2022
5766,12:00:00 AM,28.217,9/1/2022
5767,12:00:00 AM,27.817,9/1/2022
5768,12:00:00 AM,27.54,9/1/2022
5769,12:00:00 AM,27.467,9/1/2022
5770,12:00:00 AM,27.5,9/1/2022
5771,12:00:00 AM,27.44,9/1/2022
5772,12:00:00 AM,27.34,9/1/2022
5773,12:00:00 AM,27.2,9/1/2022
5774,12:00:00 AM,27.033,9/1/2022
5775,12:00:00 AM,26.82,9/1/2022
5776,12:00:00 AM,26.717,9/1/2022
5777,12:00:00 AM,27.025,9/1/2022
5778,12:00:00 AM,27.62,9/1/2022
5779,12:00:00 AM,28.483,9/1/2022
5780,12:00:00 AM,29.667,9/1/2022
5781,12:00:00 AM,30.8,9/1/2022
5782,12:00:00 AM,31.6,9/1/2022
5783,12:00:00 AM,32.25,9/1/2022
5784,12:00:00 AM,32.283,9/2/2022
5785,12:00:00 AM,31.75,9/2/2022
5786,12:00:00 AM,31.383,9/2/2022
5787,12:00:00 AM,19.767,9/2/2022
5788,12:00:00 AM,13.42,9/2/2022
5789,12:00:00 AM,12.52,9/2/2022
5790,12:00:00 AM,12.229,9/2/2022
5791,12:00:00 AM,12.2,9/2/2022
5792,12:00:00 AM,16.033,9/2/2022
5793,12:00:00 AM,23.54,9/2/2022
5794,12:00:00 AM,25.383,9/2/2022
5795,12:00:00 AM,26.45,9/2/2022
5796,12:00:00 AM,26.9,9/2/2022
5797,12:00:00 AM,27.08,9/2/2022
5798,12:00:00 AM,27.1,9/2/2022
5799,12:00:00 AM,27.1,9/2/2022
5800,12:00:00 AM,26.9,9/2/2022
5801,12:00:00 AM,25.9,9/2/2022
5802,12:00:00 AM,25.42,9/2/2022
5803,12:00:00 AM,25.467,9/2/2022
5804,12:00:00 AM,25.871,9/2/2022
5805,12:00:00 AM,26.5,9/2/2022
5806,12:00:00 AM,26.717,9/2/2022
5807,12:00:00 AM,26.8,9/2/2022
5808,12:00:00 AM,27.25,9/3/2022
5809,12:00:00 AM,27.6,9/3/2022
5810,12:00:00 AM,27.483,9/3/2022
5811,12:00:00 AM,27.117,9/3/2022
5812,12:00:00 AM,26.667,9/3/2022
5813,12:00:00 AM,26.483,9/3/2022
5814,12:00:00 AM,26.117,9/3/2022
5815,12:00:00 AM,26.133,9/3/2022
5816,12:00:00 AM,26.583,9/3/2022
5817,12:00:00 AM,26.917,9/3/2022
5818,12:00:00 AM,27,9/3/2022
5819,12:00:00 AM,26.883,9/3/2022
