Sl_No,Datetime,Hourly_Temp
3570,6:00:00 PM,14.633
3571,7:00:00 PM,11.233
3572,8:00:00 PM,10.1
3573,9:00:00 PM,9.433
3574,10:00:00 PM,8.8
3575,11:00:00 PM,13.2
3576,12:00:00 AM,8.6
3577,1:00:00 AM,8.367
3578,2:00:00 AM,8.45
3579,3:00:00 AM,14.667
3580,4:00:00 AM,21.667
3581,5:00:00 AM,23.633
3582,6:00:00 AM,24.6
3583,7:00:00 AM,25.133
3584,8:00:00 AM,25.433
3585,9:00:00 AM,25.533
3586,10:00:00 AM,24.867
3587,11:00:00 AM,24.667
3588,12:00:00 PM,24.9
3589,1:00:00 PM,25.3
3590,2:00:00 PM,25.8
3591,3:00:00 PM,16.667
3592,4:00:00 PM,11.4
3593,5:00:00 PM,11.533
3594,6:00:00 PM,13.033
3595,7:00:00 PM,18.567
3596,8:00:00 PM,25.6
3597,9:00:00 PM,26.7
3598,10:00:00 PM,26.967
3599,11:00:00 PM,26.775
3600,12:00:00 AM,26.35
3601,1:00:00 AM,25.833
3602,2:00:00 AM,25.45
3603,3:00:00 AM,25.3
3604,4:00:00 AM,25.5
3605,5:00:00 AM,25.6
3606,6:00:00 AM,25.7
3607,7:00:00 AM,25.633
3608,8:00:00 AM,25.6
3609,9:00:00 AM,25.567
3610,10:00:00 AM,25.133
3611,11:00:00 AM,24.9
3612,12:00:00 PM,25
3613,1:00:00 PM,25.667
3614,2:00:00 PM,26.633
3615,3:00:00 PM,27.6
3616,4:00:00 PM,28.333
3617,5:00:00 PM,29.3
3618,6:00:00 PM,29.95
3619,7:00:00 PM,18.267
3620,8:00:00 PM,10.933
3621,9:00:00 PM,10.3
3622,10:00:00 PM,9.9
3623,11:00:00 PM,12.6
3624,12:00:00 AM,9.567
3625,1:00:00 AM,9.433
3626,2:00:00 AM,15.667
3627,3:00:00 AM,17.1
3628,4:00:00 AM,10.8
3629,5:00:00 AM,9.6
3630,6:00:00 AM,8.733
3631,7:00:00 AM,8.3
3632,8:00:00 AM,8.633
3633,9:00:00 AM,9.033
3634,10:00:00 AM,8.833
3635,11:00:00 AM,17.633
3636,12:00:00 PM,22.267
3637,1:00:00 PM,23.9
3638,2:00:00 PM,24.733
3639,3:00:00 PM,25.2
3640,4:00:00 PM,25.425
3641,5:00:00 PM,25.4
3642,6:00:00 PM,24.9
3643,7:00:00 PM,24.7
3644,8:00:00 PM,24.8
3645,9:00:00 PM,25.2
3646,10:00:00 PM,25.9
3647,11:00:00 PM,26.6
3648,12:00:00 AM,27.267
3649,1:00:00 AM,28.05
3650,2:00:00 AM,28.733
3651,3:00:00 AM,29.367
3652,4:00:00 AM,29.467
3653,5:00:00 AM,29.35
3654,6:00:00 AM,28.967
3655,7:00:00 AM,28.367
3656,8:00:00 AM,28.033
3657,9:00:00 AM,27.567
3658,10:00:00 AM,27.1
3659,11:00:00 AM,16.15
3660,12:00:00 PM,9.233
3661,1:00:00 PM,9.767
3662,2:00:00 PM,10.367
3663,3:00:00 PM,11.233
3664,4:00:00 PM,11.3
3665,5:00:00 PM,11.367
3666,6:00:00 PM,18
3667,7:00:00 PM,12.933
3668,8:00:00 PM,11.033
3669,9:00:00 PM,10.25
3670,10:00:00 PM,9.567
3671,11:00:00 PM,8.9
3672,12:00:00 AM,8.4
3673,1:00:00 AM,8.433
3674,2:00:00 AM,8.533
3675,3:00:00 AM,18.967
3676,4:00:00 AM,23.1
3677,5:00:00 AM,24.567
3678,6:00:00 AM,25.2
3679,7:00:00 AM,25.7
3680,8:00:00 AM,26
3681,9:00:00 AM,26.2
3682,10:00:00 AM,25.667
3683,11:00:00 AM,25.033
3684,12:00:00 PM,25.15
3685,1:00:00 PM,25.367
3686,2:00:00 PM,25.85
3687,3:00:00 PM,26.7
3688,4:00:00 PM,27.533
3689,5:00:00 PM,28.333
3690,6:00:00 PM,29
3691,7:00:00 PM,29.367
3692,8:00:00 PM,29.4
3693,9:00:00 PM,29.167
3694,10:00:00 PM,28.7
3695,11:00:00 PM,28.133
3696,12:00:00 AM,27.6
3697,1:00:00 AM,27.067
3698,2:00:00 AM,26.7
3699,3:00:00 AM,26.633
3700,4:00:00 AM,26.7
3701,5:00:00 AM,26.7
3702,6:00:00 AM,26.7
3703,7:00:00 AM,26.567
3704,8:00:00 AM,26.433
3705,9:00:00 AM,26.333
3706,10:00:00 AM,26.133
3707,11:00:00 AM,25.95
3708,12:00:00 PM,26.067
3709,1:00:00 PM,26.2
3710,2:00:00 PM,26.533
3711,3:00:00 PM,27.1
3712,4:00:00 PM,27.8
3713,5:00:00 PM,28.733
3714,6:00:00 PM,29.25
3715,7:00:00 PM,11.1
3716,8:00:00 PM,9.5
3717,9:00:00 PM,9.433
3718,10:00:00 PM,14.9
3719,11:00:00 PM,10.35
3720,12:00:00 AM,15.2
3721,1:00:00 AM,23.3
3722,2:00:00 AM,26.2
3723,3:00:00 AM,27.767
3724,4:00:00 AM,19.725
3725,5:00:00 AM,11.367
3726,6:00:00 AM,10.6
3727,7:00:00 AM,10
3728,8:00:00 AM,14.7
3729,9:00:00 AM,9.1
3730,10:00:00 AM,8.7
3731,11:00:00 AM,8.467
3732,12:00:00 PM,18.7
3733,1:00:00 PM,22.933
3734,2:00:00 PM,24.667
3735,3:00:00 PM,25.6
3736,4:00:00 PM,25.95
3737,5:00:00 PM,26.25
3738,6:00:00 PM,26.3
3739,7:00:00 PM,25.933
3740,8:00:00 PM,25.533
3741,9:00:00 PM,25.6
3742,10:00:00 PM,26.1
3743,11:00:00 PM,26.767
3744,12:00:00 AM,27.7
3745,1:00:00 AM,28.367
3746,2:00:00 AM,29.1
3747,3:00:00 AM,29.667
3748,4:00:00 AM,29.933
3749,5:00:00 AM,29.5
3750,6:00:00 AM,28.833
3751,7:00:00 AM,27.9
3752,8:00:00 AM,27.233
3753,9:00:00 AM,26.467
3754,10:00:00 AM,26.033
3755,11:00:00 AM,25.65
3756,12:00:00 PM,25.85
3757,1:00:00 PM,26.1
3758,2:00:00 PM,26.367
3759,3:00:00 PM,26.5
3760,4:00:00 PM,26.5
3761,5:00:00 PM,26.5
3762,6:00:00 PM,26.5
3763,7:00:00 PM,21.167
3764,8:00:00 PM,19.867
3765,9:00:00 PM,22.733
3766,10:00:00 PM,24.5
3767,11:00:00 PM,21.367
3768,12:00:00 AM,11.133
3769,1:00:00 AM,10.7
3770,2:00:00 AM,11.167
3771,3:00:00 AM,23.65
3772,4:00:00 AM,11.3
3773,5:00:00 AM,16.85
3774,6:00:00 AM,16.667
3775,7:00:00 AM,21.9
3776,8:00:00 AM,23.233
3777,9:00:00 AM,23.5
3778,10:00:00 AM,23.6
3779,11:00:00 AM,24.1
3780,12:00:00 PM,24.5
3781,1:00:00 PM,25.033
3782,2:00:00 PM,25.35
3783,3:00:00 PM,25.6
3784,4:00:00 PM,25.867
3785,5:00:00 PM,26
3786,6:00:00 PM,26
3787,7:00:00 PM,26.25
3788,8:00:00 PM,26.6
3789,9:00:00 PM,26.967
3790,10:00:00 PM,27.533
3791,11:00:00 PM,28.3
3792,12:00:00 AM,29.267
3793,1:00:00 AM,29.767
3794,2:00:00 AM,29.8
3795,3:00:00 AM,29.75
3796,4:00:00 AM,29.7
3797,5:00:00 AM,29.5
3798,6:00:00 AM,29.2
3799,7:00:00 AM,28.9
3800,8:00:00 AM,28.6
3801,9:00:00 AM,28.35
3802,10:00:00 AM,28.1
3803,11:00:00 AM,27.8
3804,12:00:00 PM,27.6
3805,1:00:00 PM,27.433
3806,2:00:00 PM,27.267
3807,3:00:00 PM,27.167
3808,4:00:00 PM,27
3809,5:00:00 PM,23.3
3810,6:00:00 PM,16.1
3811,7:00:00 PM,10.9
3812,8:00:00 PM,18.533
3813,9:00:00 PM,22.1
3814,10:00:00 PM,22.9
3815,11:00:00 PM,10.45
3816,12:00:00 AM,9.267
3817,1:00:00 AM,15.067
3818,2:00:00 AM,21.833
3819,3:00:00 AM,23.967
3820,4:00:00 AM,25.033
3821,5:00:00 AM,25.7
3822,6:00:00 AM,26.4
3823,7:00:00 AM,26.8
3824,8:00:00 AM,26.867
3825,9:00:00 AM,26.7
3826,10:00:00 AM,26.333
3827,11:00:00 AM,25.8
3828,12:00:00 PM,25.233
3829,1:00:00 PM,24.733
3830,2:00:00 PM,24.3
3831,3:00:00 PM,24.267
3832,4:00:00 PM,24.7
3833,5:00:00 PM,25.133
3834,6:00:00 PM,25.4
3835,7:00:00 PM,25.5
3836,8:00:00 PM,25.6
3837,9:00:00 PM,25.567
3838,10:00:00 PM,25.033
3839,11:00:00 PM,24.667
3840,12:00:00 AM,24.775
3841,1:00:00 AM,25.133
3842,2:00:00 AM,25.7
3843,3:00:00 AM,26.3
3844,4:00:00 AM,26.833
3845,5:00:00 AM,27.4
3846,6:00:00 AM,27.8
3847,7:00:00 AM,27.933
3848,8:00:00 AM,28.067
3849,9:00:00 AM,28
3850,10:00:00 AM,27.6
3851,11:00:00 AM,27.133
3852,12:00:00 PM,26.7
3853,1:00:00 PM,26.267
3854,2:00:00 PM,25.767
3855,3:00:00 PM,25.5
3856,4:00:00 PM,25.767
3857,5:00:00 PM,25.933
3858,6:00:00 PM,26
3859,7:00:00 PM,26
3860,8:00:00 PM,25.9
3861,9:00:00 PM,25.8
3862,10:00:00 PM,20.3
3863,11:00:00 PM,9.733
3864,12:00:00 AM,9.733
3865,1:00:00 AM,10.033
3866,2:00:00 AM,10.7
3867,3:00:00 AM,13.075
3868,4:00:00 AM,11.5
3869,5:00:00 AM,11.5
3870,6:00:00 AM,11.933
3871,7:00:00 AM,19.567
3872,8:00:00 AM,24.567
3873,9:00:00 AM,25.3
3874,10:00:00 AM,25.6
3875,11:00:00 AM,25.633
3876,12:00:00 PM,25.4
3877,1:00:00 PM,25.1
3878,2:00:00 PM,24.733
3879,3:00:00 PM,24.767
3880,4:00:00 PM,25.1
3881,5:00:00 PM,25.35
3882,6:00:00 PM,25.567
3883,7:00:00 PM,25.633
3884,8:00:00 PM,25.7
3885,9:00:00 PM,25.7
3886,10:00:00 PM,18.2
3887,11:00:00 PM,10.2
3888,12:00:00 AM,10.133
3889,1:00:00 AM,10.267
3890,2:00:00 AM,10.467
3891,3:00:00 AM,11.033
3892,4:00:00 AM,11.1
3893,5:00:00 AM,11.533
3894,6:00:00 AM,11.5
3895,7:00:00 AM,10.933
3896,8:00:00 AM,10.767
3897,9:00:00 AM,10.067
3898,10:00:00 AM,9.5
3899,11:00:00 AM,9.2
3900,12:00:00 PM,9.133
3901,1:00:00 PM,8.8
3902,2:00:00 PM,8.65
3903,3:00:00 PM,14.45
3904,4:00:00 PM,21.067
3905,5:00:00 PM,23.333
3906,6:00:00 PM,24.433
3907,7:00:00 PM,25.067
3908,8:00:00 PM,25.5
3909,9:00:00 PM,25.633
3910,10:00:00 PM,20.067
3911,11:00:00 PM,10.067
3912,12:00:00 AM,10.233
3913,1:00:00 AM,10.333
3914,2:00:00 AM,14.15
3915,3:00:00 AM,10.933
3916,4:00:00 AM,10.733
3917,5:00:00 AM,10.833
3918,6:00:00 AM,11.1
3919,7:00:00 AM,10.967
3920,8:00:00 AM,10.533
3921,9:00:00 AM,10.267
3922,10:00:00 AM,9.9
3923,11:00:00 AM,9.65
3924,12:00:00 PM,9.8
3925,1:00:00 PM,9.375
3926,2:00:00 PM,9.133
3927,3:00:00 PM,15.233
3928,4:00:00 PM,21.967
3929,5:00:00 PM,23.8
3930,6:00:00 PM,24.733
3931,7:00:00 PM,25.267
3932,8:00:00 PM,25.55
3933,9:00:00 PM,25.767
3934,10:00:00 PM,25.967
3935,11:00:00 PM,26.3
3936,12:00:00 AM,26.933
3937,1:00:00 AM,27.767
3938,2:00:00 AM,28.533
3939,3:00:00 AM,29.7
3940,4:00:00 AM,30.1
3941,5:00:00 AM,30.767
3942,6:00:00 AM,31.4
3943,7:00:00 AM,31.667
3944,8:00:00 AM,31.8
3945,9:00:00 AM,31.633
3946,10:00:00 AM,31.3
3947,11:00:00 AM,30.9
3948,12:00:00 PM,30.5
3949,1:00:00 PM,29.667
3950,2:00:00 PM,25.833
3951,3:00:00 PM,27.933
3952,4:00:00 PM,29
3953,5:00:00 PM,28.8
3954,6:00:00 PM,28.55
3955,7:00:00 PM,28.3
3956,8:00:00 PM,28
3957,9:00:00 PM,27.767
3958,10:00:00 PM,21.833
3959,11:00:00 PM,10.767
3960,12:00:00 AM,10.8
3961,1:00:00 AM,10.8
3962,2:00:00 AM,10.967
3963,3:00:00 AM,11.1
3964,4:00:00 AM,11.2
3965,5:00:00 AM,11.075
3966,6:00:00 AM,11.167
3967,7:00:00 AM,14.067
3968,8:00:00 AM,22.467
3969,9:00:00 AM,24.133
3970,10:00:00 AM,24.567
3971,11:00:00 AM,24.55
3972,12:00:00 PM,24.467
3973,1:00:00 PM,24.3
3974,2:00:00 PM,24.2
3975,3:00:00 PM,24.2
3976,4:00:00 PM,24.667
3977,5:00:00 PM,25
3978,6:00:00 PM,25.3
3979,7:00:00 PM,25.45
3980,8:00:00 PM,25.533
3981,9:00:00 PM,25.633
3982,10:00:00 PM,20.633
3983,11:00:00 PM,10.033
3984,12:00:00 AM,10
3985,1:00:00 AM,10.1
3986,2:00:00 AM,11.167
3987,3:00:00 AM,11.5
3988,4:00:00 AM,11.333
3989,5:00:00 AM,10.9
3990,6:00:00 AM,10.633
3991,7:00:00 AM,10.733
3992,8:00:00 AM,10.65
3993,9:00:00 AM,10.667
3994,10:00:00 AM,10.5
3995,11:00:00 AM,10.767
3996,12:00:00 PM,10.167
3997,1:00:00 PM,9.9
3998,2:00:00 PM,9.733
3999,3:00:00 PM,29.333
4000,4:00:00 PM,29.55
4001,5:00:00 PM,28.6
4002,6:00:00 PM,27.533
4003,7:00:00 PM,26.8
4004,8:00:00 PM,26.233
4005,9:00:00 PM,25.833
4006,10:00:00 PM,18
4007,11:00:00 PM,9
4008,12:00:00 AM,9.15
4009,1:00:00 AM,10.2
4010,2:00:00 AM,10.233
4011,3:00:00 AM,10.333
4012,4:00:00 AM,10.3
4013,5:00:00 AM,10.367
4014,6:00:00 AM,10.333
4015,7:00:00 AM,10.2
4016,8:00:00 AM,10
4017,9:00:00 AM,9.6
4018,10:00:00 AM,9.333
4019,11:00:00 AM,9.2
4020,12:00:00 PM,9.2
4021,1:00:00 PM,9.133
4022,2:00:00 PM,8.9
4023,3:00:00 PM,17.067
4024,4:00:00 PM,22.1
4025,5:00:00 PM,23.767
4026,6:00:00 PM,24.467
4027,7:00:00 PM,24.8
4028,8:00:00 PM,25
4029,9:00:00 PM,25
4030,10:00:00 PM,20.233
4031,11:00:00 PM,10.167
4032,12:00:00 AM,9.833
4033,1:00:00 AM,10.233
4034,2:00:00 AM,10.7
4035,3:00:00 AM,10.667
4036,4:00:00 AM,10.967
4037,5:00:00 AM,10.7
4038,6:00:00 AM,10.233
4039,7:00:00 AM,9.9
4040,8:00:00 AM,9.767
4041,9:00:00 AM,9.633
4042,10:00:00 AM,9.8
4043,11:00:00 AM,9.533
4044,12:00:00 PM,9.667
4045,1:00:00 PM,9.767
4046,2:00:00 PM,9.5
4047,3:00:00 PM,17.667
4048,4:00:00 PM,23.067
4049,5:00:00 PM,24.367
4050,6:00:00 PM,24.867
4051,7:00:00 PM,25.067
4052,8:00:00 PM,25.1
4053,9:00:00 PM,25.033
4054,10:00:00 PM,19.467
4055,11:00:00 PM,9.6
4056,12:00:00 AM,10.367
4057,1:00:00 AM,10.7
4058,2:00:00 AM,10.533
4059,3:00:00 AM,10.067
4060,4:00:00 AM,10.467
4061,5:00:00 AM,11.233
4062,6:00:00 AM,11.4
4063,7:00:00 AM,11.633
4064,8:00:00 AM,10.4
4065,9:00:00 AM,10.333
4066,10:00:00 AM,10
4067,11:00:00 AM,9.667
4068,12:00:00 PM,8.967
4069,1:00:00 PM,8.567
4070,2:00:00 PM,8.433
4071,3:00:00 PM,9.067
4072,4:00:00 PM,9.033
4073,5:00:00 PM,9.2
4074,6:00:00 PM,9.05
4075,7:00:00 PM,12
4076,8:00:00 PM,9
4077,9:00:00 PM,9.033
4078,10:00:00 PM,8.967
4079,11:00:00 PM,9.633
4080,12:00:00 AM,9.533
4081,1:00:00 AM,9.933
4082,2:00:00 AM,9.967
4083,3:00:00 AM,10.05
4084,4:00:00 AM,9.533
4085,5:00:00 AM,9.2
4086,6:00:00 AM,8.967
4087,7:00:00 AM,8.9
4088,8:00:00 AM,9.1
4089,9:00:00 AM,8.6
4090,10:00:00 AM,8.333
4091,11:00:00 AM,8.333
4092,12:00:00 PM,9.85
4093,1:00:00 PM,8.85
4094,2:00:00 PM,8.667
4095,3:00:00 PM,8.767
4096,4:00:00 PM,8.767
4097,5:00:00 PM,8.733
4098,6:00:00 PM,8.633
4099,7:00:00 PM,8.65
4100,8:00:00 PM,8.633
4101,9:00:00 PM,8.633
4102,10:00:00 PM,8.85
4103,11:00:00 PM,9.533
4104,12:00:00 AM,10.067
4105,1:00:00 AM,11.167
4106,2:00:00 AM,11.275
4107,3:00:00 AM,11.433
4108,4:00:00 AM,12.033
4109,5:00:00 AM,12.1
4110,6:00:00 AM,11.333
4111,7:00:00 AM,11.633
4112,8:00:00 AM,18.6
4113,9:00:00 AM,18
4114,10:00:00 AM,15.5
4115,11:00:00 AM,10.367
4116,12:00:00 PM,10.025
4117,1:00:00 PM,9.833
4118,2:00:00 PM,9.7
4119,3:00:00 PM,9.567
4120,4:00:00 PM,9.333
4121,5:00:00 PM,9.167
4122,6:00:00 PM,9
4123,7:00:00 PM,8.767
4124,8:00:00 PM,8.6
4125,9:00:00 PM,8.7
4126,10:00:00 PM,8.667
4127,11:00:00 PM,8.6
4128,12:00:00 AM,9.067
4129,1:00:00 AM,9.667
4130,2:00:00 AM,10.433
4131,3:00:00 AM,10.8
4132,4:00:00 AM,11.067
4133,5:00:00 AM,10.833
4134,6:00:00 AM,10.933
4135,7:00:00 AM,10.65
4136,8:00:00 AM,10.267
4137,9:00:00 AM,9.4
4138,10:00:00 AM,8.567
4139,11:00:00 AM,8.367
4140,12:00:00 PM,8.267
4141,1:00:00 PM,8.25
4142,2:00:00 PM,8.333
4143,3:00:00 PM,8.967
4144,4:00:00 PM,8.867
4145,5:00:00 PM,8.867
4146,6:00:00 PM,8.9
4147,7:00:00 PM,8.733
4148,8:00:00 PM,8.6
4149,9:00:00 PM,8.767
4150,10:00:00 PM,8.3
4151,11:00:00 PM,8.667
4152,12:00:00 AM,9.067
4153,1:00:00 AM,9.2
4154,2:00:00 AM,9.367
4155,3:00:00 AM,9.133
4156,4:00:00 AM,9.333
4157,5:00:00 AM,9.2
4158,6:00:00 AM,9.033
4159,7:00:00 AM,8.733
4160,8:00:00 AM,8.7
4161,9:00:00 AM,8.433
4162,10:00:00 AM,8.233
4163,11:00:00 AM,8
4164,12:00:00 PM,8.133
4165,1:00:00 PM,8
4166,2:00:00 PM,8.233
4167,3:00:00 PM,8.567
4168,4:00:00 PM,8.7
4169,5:00:00 PM,8.7
4170,6:00:00 PM,8.633
4171,7:00:00 PM,8.8
4172,8:00:00 PM,8.733
4173,9:00:00 PM,8.8
4174,10:00:00 PM,8.433
4175,11:00:00 PM,8.2
4176,12:00:00 AM,8.533
4177,1:00:00 AM,8.667
4178,2:00:00 AM,8.667
4179,3:00:00 AM,9.05
4180,4:00:00 AM,9.1
4181,5:00:00 AM,8.767
4182,6:00:00 AM,8.167
4183,7:00:00 AM,8.2
4184,8:00:00 AM,8.167
4185,9:00:00 AM,8.1
4186,10:00:00 AM,7.967
4187,11:00:00 AM,7.633
4188,12:00:00 PM,7.6
4189,1:00:00 PM,7.7
4190,2:00:00 PM,7.733
4191,3:00:00 PM,7.95
4192,4:00:00 PM,8.033
4193,5:00:00 PM,7.967
4194,6:00:00 PM,7.967
4195,7:00:00 PM,8.033
4196,8:00:00 PM,8.067
4197,9:00:00 PM,8.2
4198,10:00:00 PM,8.233
4199,11:00:00 PM,8.367
4200,12:00:00 AM,8.8
4201,1:00:00 AM,8.85
4202,2:00:00 AM,9.367
4203,3:00:00 AM,9.85
4204,4:00:00 AM,9.6
4205,5:00:00 AM,9.9
4206,6:00:00 AM,9.7
4207,7:00:00 AM,9.9
4208,8:00:00 AM,9.3
4209,9:00:00 AM,8.95
4210,10:00:00 AM,8.7
4211,11:00:00 AM,8.5
4212,12:00:00 PM,8.5
4213,1:00:00 PM,8.3
4214,2:00:00 PM,8.267
4215,3:00:00 PM,17.6
4216,4:00:00 PM,22
4217,5:00:00 PM,23.667
4218,6:00:00 PM,24.467
4219,7:00:00 PM,24.9
4220,8:00:00 PM,25.1
4221,9:00:00 PM,25.1
4222,10:00:00 PM,24.5
4223,11:00:00 PM,23.567
4224,12:00:00 AM,23
4225,1:00:00 AM,22.933
4226,2:00:00 AM,23.133
4227,3:00:00 AM,23.5
4228,4:00:00 AM,23.833
4229,5:00:00 AM,24.367
4230,6:00:00 AM,24.3
4231,7:00:00 AM,24.133
4232,8:00:00 AM,24
4233,9:00:00 AM,23.8
4234,10:00:00 AM,23.533
4235,11:00:00 AM,23.333
4236,12:00:00 PM,23.167
4237,1:00:00 PM,22.967
4238,2:00:00 PM,22.9
4239,3:00:00 PM,23.4
4240,4:00:00 PM,23.8
4241,5:00:00 PM,24.3
4242,6:00:00 PM,24.4
4243,7:00:00 PM,24.4
4244,8:00:00 PM,24.5
4245,9:00:00 PM,24.567
4246,10:00:00 PM,24.8
4247,11:00:00 PM,11.1
4248,12:00:00 AM,10.2
4249,1:00:00 AM,10.2
4250,2:00:00 AM,13.85
4251,3:00:00 AM,21.567
4252,4:00:00 AM,23.067
4253,5:00:00 AM,23.833
4254,6:00:00 AM,24
4255,7:00:00 AM,24.167
4256,8:00:00 AM,23.767
4257,9:00:00 AM,23.4
4258,10:00:00 AM,23.1
4259,11:00:00 AM,22.75
4260,12:00:00 PM,22.433
4261,1:00:00 PM,22.267
4262,2:00:00 PM,22.2
4263,3:00:00 PM,22.7
4264,4:00:00 PM,23.3
4265,5:00:00 PM,23.7
4266,6:00:00 PM,24.033
4267,7:00:00 PM,24.233
4268,8:00:00 PM,24.333
4269,9:00:00 PM,24.467
4270,10:00:00 PM,24.625
4271,11:00:00 PM,24.667
4272,12:00:00 AM,24.35
4273,1:00:00 AM,10.933
4274,2:00:00 AM,11.233
4275,3:00:00 AM,12.067
4276,4:00:00 AM,11.267
4277,5:00:00 AM,13.3
4278,6:00:00 AM,11.967
4279,7:00:00 AM,11.475
4280,8:00:00 AM,10.833
4281,9:00:00 AM,15.733
4282,10:00:00 AM,22.1
4283,11:00:00 AM,23.767
4284,12:00:00 PM,24.467
4285,1:00:00 PM,24.833
4286,2:00:00 PM,24.967
4287,3:00:00 PM,25
4288,4:00:00 PM,25.067
4289,5:00:00 PM,25.067
4290,6:00:00 PM,25
4291,7:00:00 PM,24.967
4292,8:00:00 PM,24.9
4293,9:00:00 PM,24.867
4294,10:00:00 PM,16.867
4295,11:00:00 PM,10.15
4296,12:00:00 AM,10.2
4297,1:00:00 AM,16.733
4298,2:00:00 AM,19.633
4299,3:00:00 AM,20.1
4300,4:00:00 AM,20.733
4301,5:00:00 AM,22.1
4302,6:00:00 AM,23.067
4303,7:00:00 AM,23.5
4304,8:00:00 AM,23.567
4305,9:00:00 AM,23.567
4306,10:00:00 AM,23.233
4307,11:00:00 AM,22.933
4308,12:00:00 PM,22.733
4309,1:00:00 PM,22.567
4310,2:00:00 PM,22.3
4311,3:00:00 PM,22.767
4312,4:00:00 PM,23.5
4313,5:00:00 PM,23.967
4314,6:00:00 PM,24.3
4315,7:00:00 PM,24.5
4316,8:00:00 PM,24.667
4317,9:00:00 PM,24.7
4318,10:00:00 PM,24.1
4319,11:00:00 PM,23.333
4320,12:00:00 AM,23.033
4321,1:00:00 AM,23.05
4322,2:00:00 AM,23.167
4323,3:00:00 AM,23.4
4324,4:00:00 AM,23.7
4325,5:00:00 AM,24.067
4326,6:00:00 AM,24.167
4327,7:00:00 AM,23.933
4328,8:00:00 AM,23.7
4329,9:00:00 AM,23.467
4330,10:00:00 AM,23.267
4331,11:00:00 AM,23.067
4332,12:00:00 PM,22.9
4333,1:00:00 PM,22.867
4334,2:00:00 PM,22.867
4335,3:00:00 PM,23.167
4336,4:00:00 PM,23.642
4337,5:00:00 PM,24.1
4338,6:00:00 PM,24.333
4339,7:00:00 PM,24.5
4340,8:00:00 PM,24.6
4341,9:00:00 PM,24.633
4342,10:00:00 PM,14.567
4343,11:00:00 PM,10.1
4344,12:00:00 AM,10.3
4345,1:00:00 AM,10.2
4346,2:00:00 AM,10.167
4347,3:00:00 AM,10.533
4348,4:00:00 AM,10.6
4349,5:00:00 AM,10.4
4350,6:00:00 AM,10.2
4351,7:00:00 AM,9.833
4352,8:00:00 AM,9.767
4353,9:00:00 AM,9.733
4354,10:00:00 AM,9.367
4355,11:00:00 AM,9.433
4356,12:00:00 PM,9.367
4357,1:00:00 PM,9.4
4358,2:00:00 PM,9.367
4359,3:00:00 PM,14.5
4360,4:00:00 PM,19.333
4361,5:00:00 PM,19.8
4362,6:00:00 PM,19.833
4363,7:00:00 PM,20.367
4364,8:00:00 PM,21.533
4365,9:00:00 PM,22.6
4366,10:00:00 PM,18.667
4367,11:00:00 PM,9.533
4368,12:00:00 AM,9.233
4369,1:00:00 AM,9.1
4370,2:00:00 AM,9.467
4371,3:00:00 AM,19.033
4372,4:00:00 AM,21.325
4373,5:00:00 AM,22.4
4374,6:00:00 AM,22.8
4375,7:00:00 AM,22.9
4376,8:00:00 AM,22.867
4377,9:00:00 AM,22.9
4378,10:00:00 AM,22.733
4379,11:00:00 AM,22.467
4380,12:00:00 PM,22.2
4381,1:00:00 PM,22.067
4382,2:00:00 PM,22
4383,3:00:00 PM,22.567
4384,4:00:00 PM,23.367
4385,5:00:00 PM,23.867
4386,6:00:00 PM,24.15
4387,7:00:00 PM,24.4
4388,8:00:00 PM,24.567
4389,9:00:00 PM,24.6
4390,10:00:00 PM,19.867
4391,11:00:00 PM,10.267
4392,12:00:00 AM,10.267
4393,1:00:00 AM,10.667
4394,2:00:00 AM,11.367
4395,3:00:00 AM,19.55
4396,4:00:00 AM,20.933
4397,5:00:00 AM,21.2
4398,6:00:00 AM,22
4399,7:00:00 AM,22.8
4400,8:00:00 AM,23.05
4401,9:00:00 AM,23.08
4402,10:00:00 AM,22.55
4403,11:00:00 AM,22.1
4404,12:00:00 PM,21.783
4405,1:00:00 PM,21.533
4406,2:00:00 PM,21.52
4407,3:00:00 PM,21.871
4408,4:00:00 PM,22.6
4409,5:00:00 PM,23.033
4410,6:00:00 PM,23.3
4411,7:00:00 PM,23.467
4412,8:00:00 PM,23.6
4413,9:00:00 PM,23.64
4414,10:00:00 PM,23.35
4415,11:00:00 PM,22.65
4416,12:00:00 AM,22.42
4417,1:00:00 AM,22.25
4418,2:00:00 AM,22.2
4419,3:00:00 AM,22.171
4420,4:00:00 AM,22.3
4421,5:00:00 AM,22.286
4422,6:00:00 AM,22.16
4423,7:00:00 AM,22.067
4424,8:00:00 AM,21.9
4425,9:00:00 AM,21.8
4426,10:00:00 AM,21.7
4427,11:00:00 AM,21.7
4428,12:00:00 PM,21.7
4429,1:00:00 PM,21.58
4430,2:00:00 PM,21.4
4431,3:00:00 PM,21.8
4432,4:00:00 PM,22.26
4433,5:00:00 PM,22.6
4434,6:00:00 PM,22.883
4435,7:00:00 PM,23.05
4436,8:00:00 PM,23.2
4437,9:00:00 PM,23.267
4438,10:00:00 PM,23.2
4439,11:00:00 PM,23.25
4440,12:00:00 AM,18.22
4441,1:00:00 AM,10.417
4442,2:00:00 AM,10.467
4443,3:00:00 AM,10.4
4444,4:00:00 AM,9.82
4445,5:00:00 AM,9.75
4446,6:00:00 AM,9.417
4447,7:00:00 AM,9.417
